text1	text2	label
哮喘，慢支，肺气肿;肺部感染，动脉硬化;	舟骨骨折不连接	0
"""右肺腺癌IV期疼痛,特发性肺间质纤维化,2型糖尿病 高血压病 甲状腺结节 胆囊结石伴胆囊炎,便秘"""	疼痛	1
低锌低铁地贫	转移性癌	0
陈旧型心梗心功IV级	癌	0
高血压病(左房扩大)	口腔和咽喉部损伤	0
新高儿胆红素血症病理性	新生儿高胆红素血症	1
大腿软组织肉瘤	腹膜后淋巴结继发恶性肿瘤	0
胃体低分化腺癌伴印戒细胞癌IV期	乳腺恶性肿瘤	0
右尿路结石术后	鼻腔息肉	0
口咽癌姑息	姑息医疗	1
惊厥(？)	其他和未特指的惊厥	1
1肺癌骨转移；2截瘫	子宫颈恶性肿瘤	0
原发性肝癌;慢性乙型病毒性肝炎;肝炎后肝硬变;骨转移	结肠术后	0
"""右肺腺癌,纵隔淋巴结转移,左肾上腺转移"""	空泡蝶鞍综合征	0
"""左下肢DVT,高血压，高血脂"""	高脂血症	1
枕部蛰伤	直肠恶性肿瘤	0
左足开水烫伤	肠穿孔	0
副乳腺腺病	副乳腺腺病	1
右上肺陈旧病变伴支气管牵拉性扩张	肝占位性病变	0
胰管分裂症	恶性肿瘤中医治疗	0
脑内多发腔隙灶老年性脑改变	腔隙性脑梗死	1
右上肢疤痕挛缩粘连	右肺恶性肿瘤	0
双肾动脉支架置入术PTA	血管支架植入术后状态	1
脑动脉痉挛，脑功能失调；睡眠障碍	脑动脉痉挛	1
右眼全周房角劈裂后退	前房后退[房角后退]	1
右胫骨外上髁及股骨外侧髁撕脱性骨折	股骨外髁骨折	1
系统性硬皮病并间质性肺疾病	肺功能异常	0
功能性肠病肠易激综合症伴焦虑状态	阻塞性肺气肿	0
癌症化放疗	化学治疗	1
1高癌胚抗原血症	CEA升高	1
低白细胞血血症低中性粒细胞血症	慢性气管炎	0
肿瘤标志物升高CEA	男性性腺功能低下	0
慢性移植物抗宿主反应病口腔皮肤眼	妊娠状态	0
移植肾积水	肾积水	1
双眼黄斑病变	视网膜病	1
血液粘滞	癌	0
宫颈中分化鳞状细胞癌IB1期	恶性肿瘤术前化疗	0
乙状结肠管状腺瘤伴低度上皮内瘤变	乙状结肠良性肿瘤	1
先天性胼胝体发育不良	胼胝体发育不全	1
下牙槽神经损伤	身体未特指部位的神经损伤	1
1.肝癌综合治疗后复发； 2.慢性乙肝	恶性肿瘤复发	1
抽动－多动综合征	抽动秽语综合征	1
左上肺鳞癌伴左肺门及左纵隔淋巴结、肝转移 Ⅳ期	指甲髌骨综合征	0
"""鼻咽癌放化疗 骨肝转移，恶心呕吐，,失眠，食欲差,白细胞下降,免疫力下降,胸膜占位转移"""	白细胞减少	1
冠心病(陈旧心梗)	颌下腺良性肿瘤	0
弥漫性大细胞恶性淋巴瘤	弥漫大B细胞淋巴瘤	1
哮喘、气管炎复诊	支气管哮喘	1
乙状结肠隆起型中分化腺癌	腺癌	1
右乳腺纤维腺瘤切除	乳腺良性肿瘤	1
右侧鼻腔鼻窦新生物Ca可能	鼻窦息肉	1
"""左肺不典型类癌,骨转移？"""	癌	0
绝经期女性严重骨质疏松伴骨痛	水肿	0
特指手术后状态(甲状腺癌术后、子宫肌瘤剜除术后、宫外孕术后)	甲状腺恶性肿瘤	1
腰椎病左侧神经根受压	腰椎病	1
左卵巢子宫内膜样癌化疗后	Castleman病	0
chiari畸型I型并骨髓空洞	胃粘膜下恒径动脉破裂出血	0
骨关节病双膝关节置换术后	人工关节术后	1
右颊粘膜色素沉着待查	癫痫部分性发作	0
右手背手掌皮肤撕脱并缺损	房性心动过速	0
近肝曲横结肠绒毛管状腺瘤伴中度异型增生	管状绒毛状腺瘤	1
"""右肺腺癌 IIIB期,白细胞减少,放射性食管炎,骨转移,肺部感染,维生素缺乏,化疗前预处理"""	维生素缺乏	1
宫颈鳞状细胞癌IIIB期放化疗后	恶性肿瘤放疗	1
产后出血，中度失血性贫血，妊娠期血小板减少症，妊娠期高血压疾病，妊娠9+月孕2产1剖宫产术后	高血压	0
脑膜瘤放疗后	乳头状腺癌	0
口腔左舌覆扁平苔藓伴轻糜免疫异常	肺气肿	0
心律不齐快速型房颤	心律失常	1
非霍奇金弥漫大B细胞淋巴瘤IIIA	乳腺囊性增生病	0
L1椎体轻度陈旧压缩改变	癌	0
外阴鳞状细胞癌化疗后	化学治疗	1
左臀部Bowen病	鲍恩病	1
降结肠1管状腺瘤降结肠2早期管状腺瘤	胰腺其他特指的疾病	0
右拇指狗牙齿划伤	拇指开放性损伤	1
残冠1##124————##————根尖牙周炎3##————##————	根尖周炎	1
鼻咽恶性黑色素瘤治疗后	足畸形	0
右梨状窝癌	截肢	0
胆囊息肉胆囊结石	胆囊结石	1
肝动脉栓塞，射频治疗后	肝继发恶性肿瘤	0
右卵巢未成熟畸胎瘤III期	出血斑点	0
脚软食欲差	食欲不振	1
变态反应性肠病	变态反应	1
阑尾炎术后腹胀	营养性贫血	0
腰椎间盘膨出继发神经损害	意识障碍	0
子宫阴道前壁膨出Ⅳ期阴道后壁膨出Ⅲ期	阴道前后壁脱垂	1
急性化脓性阑尾炎、（肠）麦克儿憩室	麦克尔憩室	1
原发中枢神经系统淋巴瘤放化疗后	恶性肿瘤放疗	1
肝脾肿大酒肝	贲门术后	0
双侧卵巢中低分化腺癌IIb2期	脑血管供血不足	0
左乳腺癌（ST2N1MO）化疗	化学治疗	1
纵膈、左肺门淋巴结转移胸膜转移不除外	未特指的糖尿病伴有肾的并发症	0
截瘫康复期外伤后	冠状动脉肌桥	0
左乳癌可疑肺M，CT3N2Mx luminal B2	血管透析导管的机械性并发症	0
宫外孕破裂休克	关节固定术状态	0
"""行动不便,慢性失眠,消化不良,呕吐,胃溃疡、反酸咽喉肿痛,感冒咽炎咳嗽咳痰,便秘,重度骨关节炎"""	消化不良	1
皮肤炎性周围神经病	多发性神经病[多发性神经炎/周围神经炎]	1
腹腔内肉瘤	腹部恶性肿瘤	1
肺癌ＩＶ期　卡氏评分８０分	腺癌	0
急性淋巴细胞白血病维持化疗	急性淋巴细胞白血病	1
口咽癌姑息	肝损伤	0
食道早期癌侵及粘膜肌层口侧局灶高级?	支气管肺炎[小叶性肺炎]	0
膝关节疼痛待查游离体	骨肉瘤	0
右肺腺癌的支持治疗	癌	0
左乳癌可疑肺M，CT3N2Mx luminal B2	淋巴结继发恶性肿瘤	1
右乳浸润性导管癌T3N0M0	乳腺恶性肿瘤	1
d副舟骨畸形右侧d	先天性足副舟骨	1
左肺SCLC局限期3程化疗后	转移性肿瘤	0
耳廓肿物（纤维瘤）	纤维瘤	1
走路不稳双手无力原因待查格林巴利综合征	"""湿疹"	0
左胸壁转移术后	转移性肿瘤	1
腰2椎体压缩性性骨折伴截瘫	腰椎压缩性骨折	1
左踝关节重度创伤性OA	踝关节损伤	1
1、冠心病心绞痛型心功能II级冠脉支架植入术后；	皮肤缺损	0
双子宫双阴道	双阴道	1
颈内颅内段动脉血管多发狭窄并斑块形成	颈内动脉狭窄	1
左尺侧副韧带止点撕脱性骨折	海绵窦动静脉瘘	0
右股骨骨折右胫骨骨折右下肢皮肤软组织挫裂伤，右肱骨髁上骨折	下肢未特指的损伤,水平未特指	1
美尼尔氏综合症膜迷路积水	膜迷路积水	1
肾功能不全;支气管炎;免疫缺陷病;冠心病	支气管炎	1
先天性心脏病室间隔缺损房间隔缺损肺高压	低氯血症	0
甲白斑角质松解症	"""白斑病,不可归类在他处者"	1
"""乙状结肠癌肝转移术后复发,肝转移,高血压病"""	癌	1
左肱骨下端骨不连	锁骨上淋巴结继发恶性肿瘤	0
糖尿病合并血糖过低	头痛	0
食管胃交界溃疡型混合型神经内分	食管胃连接部恶性肿瘤	1
骶尾部外伤后排便困难	排便困难	1
腹盆腔淋巴结继发恶性肿瘤	腹腔淋巴结继发恶性肿瘤	1
高血压冠心病关节炎牙痛	高血压	1
右乳肿物:癌	乳腺恶性肿瘤	1
产后胎盘残留胎盘置入	胎盘植入不伴出血	1
"""冠心病,心绞痛型"""	心绞痛	1
先天性左肾缺失	神经衰弱	0
心绞痛;支架植入术后状态;高脂血症;咳嗽;失眠;高血压	冠状动脉支架植入术后状态	1
胃底隆起病变CG糜烂	右肺上叶恶性肿瘤	0
发热肺部感染头晕脑出血后遗症	指骨骨折	0
结膜炎;结膜下出血;白内障术后	白内障	1
食管胃交界癌。。。。。。	食管胃连接部恶性肿瘤	1
"""尿毒症;高血压;冠心病心律失常型;高脂血症;糖尿病;肾性贫血;静脉血栓形成,透析中低血压"""	肾性贫血	1
肺大细胞癌T4N3M0	硬脑膜下积液	0
左上肺周围型低分化腺癌纵隔淋巴结转移 上呼吸道感染	上呼吸道感染	1
多脏器功能不全累及心肌肝脏凝血	恶性肿瘤放疗	0
慢性咳嗽痰热咳喘音哑	慢性咳嗽	1
右股骨骨折右胫骨骨折右下肢皮肤软组织挫裂伤，右肱骨髁上骨折	胃肠道恶性肿瘤	0
双侧支气管扩张继发感染	支气管扩张症合并感染	1
胆囊癌，高血压	胆囊恶性肿瘤	1
左膝股骨近端骨梗死髌股关节软骨退变	结肠恶性肿瘤	0
直肠送检大肠粘膜呈绒毛状-管状腺瘤	管状绒毛状腺瘤	1
双下肢神经病变	多发性神经病[多发性神经炎/周围神经炎]	1
A2完全脱落B1牙冠部分缺损	外阴息肉	0
颈部软组织劳损	肩颈部劳损	1
腺纤维瘤乳腺	掌指关节脱位	0
右下肢静脉曲张并血栓形成	下肢静脉血栓形成	1
十二指肠癌复发	摔伤	0
左输卵管异位妊娠	输卵管妊娠	1
颈椎病颈椎间盘突出症颈椎管狭窄症	颈椎管狭窄	1
左拇指皮肤软组织缺血坏死	慢性阻塞性肺疾病	0
慢性移植物抗宿主反应病胃肠道口腔	直肠子宫陷凹继发恶性肿瘤	0
"""右肺下叶低分化癌骨转移 淋巴结转移 IV期,双肺多发小结节性质待查"""	肠系膜血管瘤	0
右足上皮样瘤	视网膜病	0
先天性紫绀四联症	癫痫大发作[全身强直-阵挛性发作]	0
右室双出口术后	髋关节撞击综合征	0
"""盆腔肿物,怀疑直肠癌"""	男性生殖器官其他特指的疾患	0
左胸壁转移术后	桡骨骨折不连接	0
2型糖尿病糖尿病周围神经病变糖尿病肾损害	2型糖尿病	1
"""胃癌IV期,肝多发转移 腹腔淋巴结转移,胃溃疡 止血"""	肝继发恶性肿瘤	1
化扁大肺	急性化脓性扁桃体炎	1
卵巢囊肿术后	胸部损伤	0
特发性斑疹毛细血管扩张	癌	0
乙状结肠造口状态	结肠造口状态	1
左肩峰下撞击征左肩袖断裂左肩继发性冻	肩袖肌腱损伤	1
4右大腿残端皮肤软组织缺血坏死	鼻骨骨折	0
双眼屈光不正（屈光人工晶体术后）	屈光不正	1
朗格汉斯细胞增多症鞍区受累肺部浸润	朗格汉斯细胞组织细胞增生症	1
沸水烫伤未愈肉芽创面21％躯干双下肢左?	躯干部烫伤	1
高血压特病	高血压	1
喉CA	咽喉恶性肿瘤	1
腰3椎体缩性骨折伴骨髓受压	腰椎压缩性骨折	1
右眼睑裂斑双眼MGD	鼻腔息肉	0
胃占位性病变(胃溃疡？肝占位：原发性？转移瘤？)	带状疱疹	0
胃底低分化腺癌	腺癌	1
贲门局灶癌变	贲门恶性肿瘤	1
双侧支气管扩张继发感染	癌	0
慢性肺部疾病合并肺心病	肺病	1
右足外侧皮肤缺血坏死	恶性黑色素瘤	0
非化脓性静脉窦血栓形成	直肠乙状结肠连接部良性肿瘤	0
结肠癌术后复查，出血便秘，肠镜检查，预防出血	右肺恶性肿瘤	0
左冠支前降支远端心肌桥形成不完全型	乳晕恶性肿瘤	0
右肺中分化鳞癌术后 右肺转移？	玻璃体内晶状体皮质残留	0
肛管直肠腺癌放化疗后	化学治疗	1
食管髓质型鳞状细胞癌	颈动脉粥样硬化	0
右肺上叶支气管新生物性质待查炎性病灶	血小板减少	0
左乳腺癌术前化疗	癌	1
神志模糊右肢无力待查	转移性肿瘤	0
走路不稳双手无力原因待查格林巴利综合征	肌无力	1
乳腺非霍奇金淋巴瘤	腔隙性脑梗死	0
左肩峰下撞击征左肩袖断裂左肩继发性冻	肾术后	0
腹股沟淋巴结继发癌	腹股沟淋巴结继发恶性肿瘤	1
右距骨及第5趾骨基底部撕脱性骨折	多脏器功能障碍综合征[MODS]	0
妊娠37+1周孕2产0LOA胎膜早破	O	0
急性广泛前壁ST段抬高型心肌梗	急性广泛前壁心肌梗死	1
代谢性酸中毒合并高钾血症	高钾血症	1
慢性非萎缩性伴胃窦部多发糜烂	乳腺导管扩张症	0
下唇色素斑	肢体无力	0
双卵巢低分化浆液性腺癌	浆液性腺癌	1
右股骨颈骨折取除骨折内固定装置	人乳头瘤病毒感染	0
大血管环气管软化染色体异常	染色体病	1
子宫中分化子宫内膜样腺癌IIIA期术后一程化疗后	不完全性肠梗阻	0
直肠下段中分化腺癌放化疗	咳嗽	0
双颈动脉，双股动脉，胫后动脉粥样硬化	疼痛	0
多脏器功能不全累及肝脏血液心肌	多脏器功能障碍综合征[MODS]	1
右上肺结节：炎症？MT？	肺恶性肿瘤	1
胸背部肌筋膜劳损	化学治疗	0
汽车排气管烫伤2%Ⅲ°右前臂腹部左	腹壁粘连	0
咯血待查：支气管扩张伴感染?肺恶性肿瘤？	感染	1
口干、右上下肢不适待查	口干	1
双下肢粥样硬型闭塞症	未特指的淋巴结恶性肿瘤	0
血液透析导管相关性感染	透析导管引起的机械性并发症	1
左肾结石术后并感染	人工晶体植入状态	0
右髂内动脉夹层动脉瘤	髂内动脉夹层	1
脾区管状腺瘤低级别	痔	0
左耳听阈异常左侧乳突积液	其他听觉异常	1
手部血管瘤	肢端血管瘤	1
先天性神经性肌强直	癌	0
特指手术后状态(甲状腺癌术后、子宫肌瘤剜除术后、宫外孕术后)	异位妊娠	1
双卵巢高级别乳头状腺癌	乳头状腺癌	1
肝恶性肿瘤射频消融治疗	腺癌	0
臀先露难产	子宫颈恶性肿瘤	0
（鼻咽）低分化鳞状细胞癌	鳞状细胞癌	1
"""食管癌抗过敏,胃镜检查预防出血,抗过敏化疗肝损伤,化疗预处理,水肿利尿,化疗呕吐,反流性食道炎伴溃疡"""	化疗药物反应	1
乙状结肠管状腺癌术后	胆囊术后	0
直肠乙状结肠交界腺癌	癌	0
单睾症	玻璃割伤	0
右甲良性病变术后	甲状腺术后	1
LN复查手裂口化脓	子宫颈上皮内瘤变III级[CINIII级]	0
脑多发缺血梗塞灶双侧脑室旁半卵圆中心?	小细胞癌	0
头颈肩部痛	股骨继发恶性肿瘤	0
直肠癌术后复查;回肠造口术后	癌	1
宫颈鳞癌ⅢB期放化疗后	恶性肿瘤放疗	1
高血压、LAD-AO瘘	高血压	1
宫颈原位腺癌	水肿	0
汽车排气管烫伤2%Ⅲ°右前臂腹部左	水肿	0
踝关节腱鞘囊肿，腱鞘炎	管状腺瘤	0
右眼眶外侧、右手腕部外伤	腕部损伤	1
右乳癌综合治疗后肝、骨转移 IV期	鼻咽恶性肿瘤	0
冠心病心房纤颤高血压头痛	冠状动脉粥样硬化性心脏病	1
原发性高血压III级	腺癌	0
HCC介入治疗后；HCC	癌	0
全身淋巴结放化疗后	恶性肿瘤放疗	1
右肺腺癌 cT4N3M1c IV期免疫+靶向治疗	窦性心动过缓	0
肛门Paget病	肢体无力	0
胰后脾静脉海绵样变肠系膜上静脉海绵样变	甲状腺恶性肿瘤	0
新生儿缺血缺氧性脑病并颅内出血	颅内出血	1
眼部神经挫伤	过敏性鼻炎[变应性鼻炎]	0
股外侧皮神经麻痹	肿瘤标记物升高	0
甲状腺双叶占位肥胖	肥胖	1
左颊部涎腺粘液囊肿	先天性主动脉瓣关闭不全	0
腹胀痛	结肠术后	0
系统性红斑狼疮伴干燥综合征	系统性红斑狼疮	1
双肾输尿管梗阻性病变	卵巢恶性肿瘤	0
右眼睑裂斑双眼MGD	睑裂斑	1
左肾造瘘管口伤口漏尿	肾造口状态	1
左小腿肿痛待查	下肢肿胀	1
颌下皮肤裂伤	"手部损伤"""	0
双股骨头AVN继发OA	髋骨关节病	1
慢性非萎缩性伴胃窦部多发糜烂	慢性浅表性胃炎	1
右腘窝软组织伤	支气管哮喘	0
原发退变性胸腰椎侧凸	胸壁肿物	0
腰5左侧椎管峡部不连	转移性癌	0
上段食管鳞状细胞癌	肝恶性肿瘤	0
慢性酒精中毒性脑病戒断反应	酒精戒断状态	1
停经296周B超提示胎儿双侧肾盂轻度分离	上肢肿物	0
小脑扁桃体下疝伴脊髓空洞	脊髓空洞症	1
外伤;膝关节损伤关节病;失眠	失眠	1
ECG:窦性心律；非特异性T波异常	心电图异常	1
第五第六脑室形成发育变异	肺纤维化	0
胸101112椎骨质破坏待查伴不全瘫	便秘	0
"""直肠癌 盆腔淋巴结转移 术前放化疗,恶心 呕吐"""	乳腺恶性肿瘤	0
退行性瓣膜病二尖瓣三尖瓣主动脉瓣?	孕34周	0
右肩背部咬伤	二尖瓣退行性变	0
右腰部包块	腰部占位	1
腹腔广泛种植转移	腹腔继发恶性肿瘤	1
胰腺导管内粘液样瘤	关节不稳定	0
双卵巢低分化浆液性腺癌	反流性食管炎	0
双眼屈光不正（远视 远视散光）	印戒细胞癌	0
糖尿病并泌尿系感染	泌尿系感染	1
右手掌疤痕挛缩伴食指屈指肌腱粘连	子宫不全纵隔	0
降结肠管状腺瘤乙状结肠绒毛状-管状腺瘤	管状绒毛状腺瘤	1
左下肢浮肿乏力	下肢水肿	1
宫颈病变环切术后	牙齿移位	0
头颈肩部痛	颈痛	1
左眼睑皮肤球结膜下色素沉着	心功能IV级(NYHA分级)	0
味觉缺失	味觉障碍	1
左足第一跖趾关节红肿姆外翻	感染	0
右肺癌放化疗后	单侧膝关节骨性关节病	0
右环指末节手指缺损指腹皮肤缺失	皮肤缺损	1
低铁低锌硬膜下少量积液	硬膜下积液	1
75牙髓炎，74、64、65深龋，55、63中龋	牙髓炎	1
"""右肺腺癌IV期疼痛,特发性肺间质纤维化,2型糖尿病 高血压病 甲状腺结节 胆囊结石伴胆囊炎,便秘"""	O	1
前列腺癌骨髓侵犯	食管下三分之一的恶性肿瘤	0
结肠绒毛状管状腺瘤低级别直径15cm	腕部劳损	0
左外踝韧带撕脱性骨折	慢性肾衰竭	0
弥漫性实质性肺疾病特发性间质性肺纤维化	特发性肺间质纤维化	1
肝MT5次介入术后1月余	脑动静脉畸形	0
骨质疏松；乳腺癌；末梢神经炎	前列腺恶性肿瘤	0
前列腺结节状增生伴间质慢性炎	慢性前列腺炎	1
妊娠合并桥本氏甲状腺炎	妊娠状态	1
胫骨平台骨折术后	肺肿物	0
双下肢行走异常	异常步态	1
直肠癌5cm，术前放疗	直肠恶性肿瘤	1
皮下纤维瘤	眼和眶未特指的损伤	0
双膝关节骨关节炎(双膝内翻畸形)	糖尿病伴神经系统并发症	0
残胃CA	癌	1
1.宫颈鳞癌Ⅱb期 T2bN0M0，2.双侧胸腔积液 双侧颈部淋巴结转移，3.肺内占位性病变性质待查，4.甲状腺结节，性质待定，5.心律失常 房早 短阵房速，6.恶病质，7.肺内感染，8.低钾血症，高钠血症	足坏死	0
"""右乳癌术后 右上纵隔肿物,准备穿刺,气管镜检查,预防出血"""	基底节病变	0
"""食管癌术后pT3N1 放化疗 白细胞低下,恶心呕吐,血小板低,放射性食管炎,疼痛"""	放射性食管炎	1
多脏器功能不全肝肾凝血功能不全	凝血功能障碍	1
直肠绒毛状管状腺瘤伴低度上皮内瘤变	直肠良性肿瘤	1
先天性神经性肌强直	神经性肌强直[艾萨克斯综合征]	1
肩部色素斑	重度骨质疏松	0
胃窦增生行息肉横结肠管状腺瘤低级别	横结肠良性肿瘤	1
进行性掌指角皮病	癌	0
左足撕裂伤，左大腿挫裂伤	动脉导管未闭	0
